	NE_num	file	genre	num_words	rubric
1840	3	44740.txt	Лекции	1708	Физика
1841	5	company_madrobots_blog_295311.txt	Блоги	1346	Физиология человека
1842	12	14832.txt	Лекции	4161	Физиология человека
1843	5	2016_07_10_lecture_vinkovetsky_.txt	Лекции	10073	История
1844	1	31686.txt	Лекции	228	Психология
1845	3	company_icover_blog_266522.txt	Блоги	742	Технологии
1846	1	company_vertdider_blog_252038.txt	Блоги	43	Физика
1847	3	company_piter_blog_286438.txt	Блоги	1174	Физиология человека
1848	3	company_mailru_blog_281838.txt	Блоги	2040	Общее
1849	1	38111.txt	Лекции	1296	Социология
1850	1	nplus1.ru-blog-2017-03-01-moon-window-leaf.txt	Блоги	1503	Общее
1851	1	44372.txt	Лекции	638	Биология
1852	2	67993.txt	Лекции	1562	Культура
1853	1	company_ua-hosting_blog_274182.txt	Блоги	3141	Технологии
1854	1	company_ibm_blog_245158.txt	Блоги	591	Общее
1855	1	2006_12_14_vasilyev_.txt	Лекции	10696	Экономика
1856	1	73748.txt	Блоги	581	Computer Science
1857	1	73748.txt	Лекции	1279	Биология
1858	2	43768.txt	Лекции	1678	Культура
1859	4	nplus1.ru-blog-2016-12-02-Giza.txt	Блоги	614	Биология
1860	1	11612.txt	Лекции	930	Биология
1861	4	2004_12_20_sedakova_.txt	Лекции	9929	Культура
1862	2	22471.txt	Лекции	3224	Культура
1863	1	company_mailru_blog_294803.txt	Блоги	1703	Технологии
1864	1	nplus1.ru-blog-2015-05-30-p-value.txt	Блоги	1968	Математика
1865	3	68637.txt	Лекции	1541	История
1866	3	65846.txt	Лекции	1679	Социология
1867	3	76476.txt	Лекции	1453	Язык
1868	3	2004_11_25_gurvich_.txt	Лекции	8163	Экономика
1869	1	22975.txt	Лекции	197	Философия
1870	1	nplus1.ru-blog-2016-08-08-Poor-thirsty-mammoths.txt	Блоги	484	История
1871	1	company_atlasbiomed_blog_281846.txt	Блоги	872	Физиология человека
1872	1	49435.txt	Лекции	1296	Психология
1873	1	43766.txt	Лекции	1110	Химия
1874	4	company_mailru_blog_282166.txt	Блоги	1611	Общее
1875	2	71767.txt	Лекции	646	Язык
1876	3	25926.txt	Лекции	2538	Биология
1877	2	company_vertdider_blog_283562.txt	Блоги	80	Физика
1878	2	69725.txt	Лекции	1991	История
1879	2	48951.txt	Лекции	1618	Физиология человека
1880	6	company_piter_blog_288532.txt	Блоги	1338	Физиология человека
1881	2	52422.txt	Лекции	1146	История
1882	3	2005_10_13_zaslavskaya_.txt	Лекции	10956	Социология
1883	1	30235.txt	Лекции	1986	Культура
1884	3	24674.txt	Лекции	2481	Социология
1885	4	37740.txt	Лекции	4769	История
1886	1	nplus1.ru-blog-2016-10-24-Denisovs-old-needle.txt	Блоги	761	История
1887	3	59649.txt	Лекции	1221	История
1888	2	28284.txt	Лекции	1100	Математика
1889	2	20392.txt	Лекции	185	Культура
1890	1	company_vertdider_blog_266058.txt	Блоги	53	Физика
1891	12	2013_11_03_varlamov_.txt	Лекции	12985	Физика
1892	3	64690.txt	Лекции	973	История
1893	5	2008_01_31_culture_.txt	Лекции	15860	Культура
1894	2	82974.txt	Лекции	1334	Культура
1895	3	2013_10_13_volkov_.txt	Лекции	9851	Социология
1896	2	27784.txt	Лекции	1419	Язык
1897	2	65719.txt	Лекции	1348	История
1898	4	2006_04_11_miller2_.txt	Лекции	11551	История
1899	4	2008_11_18_kon_.txt	Лекции	5194	Социология
1901	4	66114.txt	Лекции	1681	Математика
1902	3	27932.txt	Лекции	198	Биология
1903	3	47307.txt	Лекции	1807	Социология
1905	5	68297.txt	Лекции	2502	Язык
1906	3	66515.txt	Лекции	1493	Математика
1907	4	company_vertdider_blog_291153.txt	Блоги	3245	Биология
1908	2	25924.txt	Лекции	4092	Физиология человека
1909	1	57672.txt	Лекции	1176	История
1910	11	2008_02_14_azbooka_.txt	Лекции	8213	Культура
1911	3	7365.txt	Лекции	53	Биология
1912	4	17942.txt	Лекции	2115	Общее
1913	2	company_pult_blog_293597.txt	Блоги	699	Технологии
1914	4	24085.txt	Лекции	1362	Язык
1915	2	2004_04_15_levada_.txt	Лекции	8476	Социология
1916	5	60427.txt	Лекции	1556	История
1917	1	company_wirex_blog_284542.txt	Блоги	868	Культура
1919	1	70630.txt	Лекции	1556	Биология
1920	2	48109.txt	Лекции	1404	Космос
1921	1	80123.txt	Лекции	1483	Математика
1922	1	nplus1.ru-blog-2017-05-17-Yutu.txt	Блоги	970	Космос
1923	1	nplus1.ru-blog-2017-04-01-astroprognosis-2017-04apr.txt	Блоги	42	Общее
1924	1	69073.txt	Лекции	97	Язык
1925	2	50745.txt	Лекции	1417	Психология
1926	3	77062.txt	Лекции	707	Биология
1927	1	54113.txt	Лекции	328	История
1928	2	47170.txt	Лекции	576	Культура
1929	6	2009_12_24_dronin_.txt	Лекции	9856	Науки о земле
1930	1	5465.txt	Лекции	29	Экономика
1931	1	25921.txt	Лекции	1230	Язык
1932	1	54343.txt	Лекции	1805	Физика
1933	8	81888.txt	Лекции	2059	Физиология человека
1934	3	company_dronk_blog_277354.txt	Блоги	1794	Computer Science
1935	1	company_vertdider_blog_247472.txt	Блоги	108	Экономика
1936	1	5405.txt	Лекции	2738	Социология
1937	1	80731.txt	Лекции	1402	Психология
1938	1	65849.txt	Лекции	1994	Математика
1939	6	company_mailru_blog_281390.txt	Блоги	1364	Общее
1940	1	66056.txt	Лекции	428	Биология
1941	2	56030.txt	Лекции	1030	Социология
1942	2	67402.txt	Лекции	1561	Общее
1943	2	company_lakhtacenter_blog_284696.txt	Блоги	1418	Культура
1944	5	2015_12_21_severinov_.txt	Лекции	8801	Биология
1945	2	51173.txt	Лекции	1535	Биология
1946	1	64938.txt	Лекции	707	Философия
1948	7	59648.txt	Лекции	2502	Социология
1950	4	70906.txt	Лекции	2065	Культура
1951	1	82104.txt	Лекции	1262	Общее
1952	18	company_mailru_blog_279742.txt	Блоги	5806	Computer Science
1953	1	68213.txt	Лекции	306	Психология
1954	1	21660.txt	Лекции	343	Социология
1955	5	25917.txt	Лекции	1071	История
1956	6	2008_10_02_lecture_.txt	Лекции	10917	Политология
1957	1	77179.txt	Лекции	1855	Физиология человека
1958	2	2008_12_17_dolgin_.txt	Лекции	6480	Экономика
1959	5	company_misis_blog_270888.txt	Блоги	690	Физика
1960	4	nplus1.ru-blog-2016-11-02-anywhere-economy.txt	Блоги	904	Общее
1961	2	44957.txt	Лекции	370	Космос
1962	3	2010_05_26_privivki_.txt	Лекции	12228	Биология
1963	2	company_audiomania_blog_290155.txt	Блоги	501	Физиология человека
1964	1	nplus1.ru-blog-2016-11-07-uncanny-valley-effect.txt	Блоги	1254	Психология
1965	1	company_epson_blog_294875.txt	Блоги	1770	Computer Science
1966	2	52233.txt	Лекции	1238	История
1967	1	company_pult_blog_284512.txt	Блоги	753	Физика
1968	2	36976.txt	Лекции	345	История
1969	1	57412.txt	Лекции	1467	Общее
1970	2	47299.txt	Лекции	974	История
1971	2	65078.txt	Лекции	2348	Физика
1972	6	5125.txt	Лекции	4140	Социология
1973	1	company_piter_blog_281672.txt	Блоги	3497	Физиология человека
1974	1	63629.txt	Лекции	1225	Биология
1975	3	2006_06_29_shishkin_.txt	Лекции	13419	Социология
1976	3	71196.txt	Лекции	1466	Философия
1977	2	40887.txt	Лекции	1102	Психология
1978	3	company_piter_blog_270810.txt	Блоги	2686	Общее
1979	2	nplus1.ru-blog-2015-04-06-teflon.txt	Блоги	251	Общее
1980	1	39517.txt	Лекции	1581	Физика
1982	3	78268.txt	Лекции	930	Философия
1983	1	17376.txt	Лекции	2020	Социология
1984	3	nplus1.ru-blog-2017-04-06-httpsvkcomkurilkamoscowzvideo-371600974562393722Fb.txt	Блоги	54	Космос
1985	2	company_ibm_blog_287940.txt	Блоги	381	Общее
1986	1	61904.txt	Лекции	1947	Общее
1987	3	16225.txt	Лекции	1376	Химия
1988	1	nplus1.ru-blog-2015-07-30-medicine.txt	Блоги	2190	Общее
1989	2	company_audiomania_blog_271516.txt	Блоги	994	Технологии
1990	1	2009_03_12_crisis_.txt	Лекции	6569	Экономика
1991	3	5200.txt	Лекции	1347	Культура
1992	2	70629.txt	Лекции	1021	Физика
1993	2	48962.txt	Лекции	1183	Психология
1994	1	company_vertdider_blog_290675.txt	Блоги	5854	Физика
1995	1	62815.txt	Лекции	745	Язык
1996	1	company_pult_blog_282606.txt	Блоги	1356	Физика
1997	1	company_alconost_blog_243037.txt	Блоги	218	Computer Science
1998	3	83003.txt	Лекции	1640	Экономика
1999	15	2007_02_08_davydov_.txt	Лекции	12362	Общее
2000	2	16224.txt	Лекции	1286	Общее
2001	2	38844.txt	Лекции	701	История
2002	1	32419.txt	Лекции	1227	Космос
2003	2	82710.txt	Лекции	1145	Физика
2004	2	9281.txt	Блоги	1019	Технологии
2005	2	9281.txt	Лекции	1268	Экономика
2006	1	49441.txt	Лекции	1621	Язык
2007	2	company_atlas_blog_252386.txt	Блоги	2574	Космос
2008	13	2015_05_07_gontmakher_.txt	Лекции	13331	Общее
2009	7	company_pult_blog_291025.txt	Блоги	1692	Технологии
2010	2	nplus1.ru-blog-2015-11-05-chasing-airplane.txt	Блоги	63	Общее
2011	2	79564.txt	Лекции	1657	Физиология человека
2012	1	12523.txt	Лекции	314	Химия
2013	2	30135.txt	Лекции	2217	Культура
2014	2	company_pult_blog_283888.txt	Блоги	894	Физика
2015	2	76349.txt	Лекции	793	История
2016	2	47168.txt	Блоги	615	Технологии
2017	2	47168.txt	Лекции	774	Философия
2019	1	42220.txt	Лекции	1401	Социология
2020	1	nplus1.ru-blog-2015-11-24-origin-of-species.txt	Блоги	166	Общее
2021	1	company_airbnb_blog_242594.txt	Блоги	1049	Технологии
2022	3	32903.txt	Лекции	2067	История
2023	1	70411.txt	Лекции	1974	Физиология человека
2024	1	32739.txt	Лекции	1729	Социология
2025	1	67383.txt	Лекции	2910	Биология
2026	1	71884.txt	Лекции	1886	Физиология человека
2027	1	2522.txt	Лекции	1028	Физика
2028	1	2522.txt	Лекции	32	Культура
2029	2	43672.txt	Лекции	1353	Язык
2030	1	27803.txt	Лекции	1359	Физика
2031	1	company_ibm_blog_285818.txt	Блоги	420	Физика
2032	1	81233.txt	Лекции	1330	Биология
2033	1	2007_05_31_web_.txt	Лекции	7919	Общее
2034	2	58734.txt	Лекции	1404	Биология
2035	1	61663.txt	Лекции	1028	Космос
2036	3	company_audiomania_blog_290477.txt	Блоги	812	Физиология человека
2037	17	2006_02_26_auzan_.txt	Лекции	15206	Социология
2038	6	73352.txt	Лекции	1985	Культура
2039	5	26580.txt	Лекции	1744	История
2040	1	57259.txt	Лекции	1489	История
2041	7	2009_12_10_gaidar_.txt	Лекции	10019	История
2042	14	2008_03_18_sigma_.txt	Лекции	12114	Экономика
2043	4	79134.txt	Лекции	907	История
2044	1	23056.txt	Лекции	1301	Экономика
2045	1	54552.txt	Лекции	515	Физиология человека
2046	4	company_pult_blog_284614.txt	Блоги	1455	Технологии
2047	6	2013_03_21_popov_.txt	Лекции	13214	Космос
2048	3	48100.txt	Лекции	1507	Физиология человека
2050	3	64050.txt	Лекции	1553	Культура
2051	2	nplus1.ru-blog-2016-11-09-What-is-Africa.txt	Блоги	917	Общее
2052	2	54177.txt	Лекции	1398	История
2054	1	2946.txt	Лекции	34	Общее
2055	1	33999.txt	Лекции	1508	Химия
2056	3	2015_09_26_zadereev_rashifrovka_.txt	Лекции	14103	Биология
2057	5	2006_09_28_kulikov_.txt	Лекции	12341	Политология
2058	1	80504.txt	Лекции	1622	Философия
2059	1	7167.txt	Лекции	737	Космос
2060	3	49846.txt	Лекции	2124	Космос
2061	2	66512.txt	Лекции	80	Социология
2062	1	66416.txt	Лекции	1471	Социология
2063	1	26588.txt	Лекции	1669	Биология
2064	3	46933.txt	Лекции	1428	Психология
2065	3	71338.txt	Лекции	3961	Космос
2066	2	63504.txt	Лекции	1187	Физика
2067	2	2012_08_24_anons_filippov_.txt	Лекции	1151	Политология
2068	1	company_piter_blog_278060.txt	Блоги	1152	Физиология человека
2069	2	company_piter_blog_285644.txt	Блоги	630	Физиология человека
2070	2	company_misis_blog_289941.txt	Блоги	1409	Общее
2071	21	38339.txt	Лекции	4693	Космос
2072	1	30224.txt	Лекции	903	Культура
2073	5	company_mailru_blog_289891.txt	Блоги	1828	Культура
2074	8	nplus1.ru-blog-2016-11-18-Chinese-man.txt	Блоги	1291	Биология
2075	7	51238.txt	Лекции	2114	Язык
2076	7	38273.txt	Лекции	1221	Математика
2077	1	42423.txt	Лекции	1061	История
2078	1	10753.txt	Лекции	33	Общее
2079	7	2005_08_09_shanin_.txt	Лекции	9621	История
2080	1	74329.txt	Лекции	804	Математика
2081	1	42422.txt	Лекции	889	История
2082	1	31224.txt	Лекции	329	История
2083	1	nplus1.ru-blog-2015-06-10-disco-dog.txt	Блоги	100	Общее
2084	2	66853.txt	Лекции	2900	Экономика
2085	6	40889.txt	Лекции	1090	История
2086	2	78491.txt	Лекции	1551	Психология
2087	2	12511.txt	Лекции	1346	Биология
2088	1	79035.txt	Лекции	87	Язык
2089	2	44252.txt	Лекции	1053	Биология
2090	4	61661.txt	Лекции	1773	Химия
2091	8	2013_04_05_eugene_polzik_.txt	Лекции	9671	Физика
2092	6	61562.txt	Лекции	2727	Физика
2093	1	company_misis_blog_289613.txt	Блоги	354	Химия
2094	1	72336.txt	Лекции	210	Физиология человека
2095	1	nplus1.ru-blog-2016-04-11-Curse-tablet-from-Athens.txt	Блоги	546	История
2096	7	company_pult_blog_294687.txt	Блоги	1156	Физиология человека
2097	4	8682.txt	Лекции	2141	Культура
2098	1	57643.txt	Лекции	1400	Психология
2099	4	43329.txt	Лекции	3059	История
2100	2	33613.txt	Лекции	1432	Химия
2101	15	2012_06_26_hunger_.txt	Лекции	29412	Общее
2102	2	company_witget_blog_242180.txt	Блоги	1464	Футурология
2103	2	nplus1.ru-blog-2017-03-24-dux-n-thaler.txt	Блоги	764	История
2104	8	nplus1.ru-blog-2017-06-16-history-fact-fiction.txt	Блоги	1307	Язык
2105	10	2013_04_17_siria_.txt	Лекции	6709	История
2106	1	company_mailru_blog_263266.txt	Блоги	422	Общее
2107	2	31899.txt	Лекции	2394	Социология
2108	5	2008_01_24_probki_.txt	Лекции	9708	Технологии
2109	7	2015_03_11_duzhin_lecture_.txt	Лекции	11108	Математика
2110	1	73141.txt	Лекции	1474	История
2111	1	company_misis_blog_263206.txt	Блоги	1062	Химия
2112	1	17610.txt	Лекции	2501	Экономика
2113	3	company_mailru_blog_296023.txt	Блоги	1191	Футурология
2114	8	2005_11_17_kamensk_.txt	Лекции	12806	История
2115	2	company_icover_blog_264500.txt	Блоги	606	Биология
2116	1	7761.txt	Лекции	385	Биология
2117	1	7761.txt	Лекции	3043	Социология
2118	5	48454.txt	Лекции	2742	Культура
2119	1	44263.txt	Лекции	1429	Биология
2120	7	company_piter_blog_277828.txt	Блоги	2765	Физиология человека
2121	2	80315.txt	Лекции	1478	Химия
2122	2	43001.txt	Лекции	1228	История
2123	1	67132.txt	Лекции	125	Язык
2124	2	61508.txt	Лекции	944	История
2125	1	51169.txt	Лекции	1108	Биология
2126	8	77503.txt	Лекции	3878	Психология
2127	1	company_dronk_blog_277918.txt	Блоги	801	Биология
2128	2	company_lakhtacenter_blog_294667.txt	Блоги	1665	Культура
2130	1	68884.txt	Лекции	680	Химия
2131	2	47947.txt	Лекции	1441	Физика
2132	2	26230.txt	Лекции	3445	Язык
2133	5	2010_04_22_trenin_.txt	Лекции	16547	Политология
2135	6	68016.txt	Лекции	3111	Культура
2136	1	34955.txt	Лекции	378	Общее
2137	1	nplus1.ru-blog-2016-10-05-autblog.txt	Блоги	645	Биология
2138	3	company_lakhtacenter_blog_287194.txt	Блоги	1404	Культура
2140	1	82632.txt	Лекции	1214	Психология
2141	1	20880.txt	Лекции	191	История
2142	4	10030.txt	Лекции	1527	История
2143	1	company_vertdider_blog_242719.txt	Блоги	184	Космос
2144	1	49147.txt	Лекции	842	Биология
2145	2	67338.txt	Лекции	1851	История
2146	3	2005_09_29_shaihutdinov_.txt	Лекции	11090	Политология
2147	2	2008_11_12_archit_.txt	Лекции	6391	Культура
2148	1	83418.txt	Блоги	1348	Космос
2149	1	83418.txt	Лекции	1526	Язык
2150	1	68112.txt	Лекции	1493	Биология
2151	8	2007_05_24_kulturosob_.txt	Лекции	7287	Культура
2152	1	40275.txt	Лекции	1485	История
2153	1	74330.txt	Лекции	911	Химия
2154	1	46313.txt	Лекции	984	История
2155	4	company_piter_blog_280870.txt	Блоги	1168	Физиология человека
2156	1	81406.txt	Лекции	2753	Физиология человека
2157	1	73674.txt	Лекции	1273	Химия
2158	1	42610.txt	Лекции	1772	История
2159	1	51348.txt	Лекции	1413	Социология
2160	1	27940.txt	Лекции	2051	Общее
2161	1	company_mailru_blog_283764.txt	Блоги	638	Футурология
2162	3	nplus1.ru-blog-2015-08-15-nobangsupernova.txt	Блоги	1330	Космос
2163	4	nplus1.ru-blog-2015-07-22-of-mice-and-men.txt	Блоги	1316	Общее
2164	1	11246.txt	Лекции	33	Культура
2165	1	company_postnauka_blog_281010.txt	Блоги	1865	Физика
2167	2	48106.txt	Лекции	889	Биология
2168	3	37314.txt	Лекции	3125	Космос
2169	3	company_vertdider_blog_264124.txt	Блоги	356	Физиология человека
2170	3	22723.txt	Лекции	2746	Социология
2171	1	54243.txt	Лекции	1366	Общее
2172	2	77646.txt	Лекции	783	Физика
2173	1	57338.txt	Лекции	1566	Космос
2174	1	77059.txt	Лекции	1200	История
2175	1	nplus1.ru-blog-2016-08-09-deadoralive.txt	Блоги	544	Общее
2176	1	company_madrobots_blog_292037.txt	Блоги	1029	Общее
2177	2	32761.txt	Лекции	1347	Социология
2178	1	nplus1.ru-blog-2017-04-28-money-weight-pound.txt	Блоги	477	История
2179	3	26212.txt	Лекции	1756	Физика
2180	6	2011_04_08_deroche_.txt	Лекции	10255	Экономика
2181	1	company_airbnb_blog_251542.txt	Блоги	1208	Общее
2182	4	73148.txt	Лекции	276	Экономика
2183	2	78497.txt	Лекции	1166	Психология
2184	1	nplus1.ru-blog-2015-05-20-gimme-more-more-more-authors.txt	Блоги	333	Общее
2185	4	75752.txt	Лекции	1680	Экономика
2186	1	19453.txt	Лекции	254	Философия
2187	2	28944.txt	Лекции	366	Общее
2188	5	nplus1.ru-blog-2015-12-25-mousetrap.txt	Блоги	258	Технологии
2189	2	55612.txt	Лекции	3828	Физиология человека
2190	1	58450.txt	Лекции	1512	Культура
2191	1	nplus1.ru-blog-2016-10-15-nuts.txt	Блоги	89	Общее
2192	3	2006_11_30_zalizniak_.txt	Лекции	14255	Язык
2193	3	company_misis_blog_261346.txt	Блоги	927	Физика
2194	2	73005.txt	Лекции	1930	Биология
2195	1	51861.txt	Лекции	519	Биология
2196	7	2005_04_27_bodei_.txt	Лекции	7171	Социология
2197	2	36237.txt	Лекции	272	Культура
2198	1	39723.txt	Лекции	1239	Культура
2199	1	34964.txt	Лекции	472	Математика
2200	5	2012_10_24_oganov_.txt	Лекции	8274	Химия
2201	5	69883.txt	Лекции	2752	Психология
2202	2	69738.txt	Лекции	655	История
2203	12	51638.txt	Лекции	5753	Физика
2204	1	71722.txt	Лекции	975	Культура
2205	5	69865.txt	Лекции	4305	Физика
2206	9	company_ua-hosting_blog_268766.txt	Блоги	2477	Общее
2207	3	company_piter_blog_287410.txt	Блоги	2703	Физиология человека
2208	1	nplus1.ru-blog-2016-10-12-unique-man.txt	Блоги	542	Биология
2209	1	82149.txt	Лекции	877	Физиология человека
2210	2	2017_02_22_dialogue_.txt	Лекции	404	Общее
2211	2	80989.txt	Лекции	613	Общее
2212	6	2013_09_23_grintser_.txt	Лекции	10911	Культура
2213	1	50340.txt	Лекции	1306	Химия
2214	3	2009_02_26_levinson_.txt	Лекции	7230	Социология
2215	1	nplus1.ru-blog-2017-07-11-flying-barnards-star.txt	Блоги	51	Космос
2216	1	nplus1.ru-blog-2017-07-14-lynch-pushkin.txt	Блоги	2222	Общее
2217	1	58544.txt	Лекции	1304	Физика
2218	5	2013_05_07_auzan_.txt	Лекции	13584	Социология
2219	1	45743.txt	Лекции	2610	История
2220	4	81411.txt	Лекции	1754	История
2221	1	58574.txt	Лекции	344	Космос
2222	2	2013_10_03_science_.txt	Лекции	7975	Социология
2223	1	52236.txt	Лекции	1286	Физика
2224	1	nplus1.ru-blog-2016-02-24-Chinesewriting.txt	Блоги	285	Общее
2225	7	36269.txt	Лекции	8148	Экономика
2226	1	company_mailru_blog_283942.txt	Блоги	1357	Технологии
2227	1	nplus1.ru-blog-2015-05-12-rings.txt	Блоги	496	Общее
2228	3	62174.txt	Лекции	1561	Физика
2229	3	nplus1.ru-blog-2017-07-21-karlschwarzschild.txt	Блоги	884	Математика
2230	1	2006_05_08_galkin_.txt	Лекции	9421	Социология
2231	3	company_crystal_service_blog_248234.txt	Блоги	933	Computer Science
2232	1	78489.txt	Лекции	1353	Психология
2233	1	20444.txt	Лекции	1537	Социология
2234	2	2009_03_26_pm_.txt	Лекции	6308	Культура
2235	2	49337.txt	Лекции	1206	Общее
2236	1	30023.txt	Лекции	1728	Химия
2237	1	2013_12_08_migration_.txt	Лекции	5400	Культура
2239	1	49370.txt	Лекции	1214	История
2240	1	52871.txt	Лекции	1484	Психология
2241	2	27805.txt	Лекции	1934	Культура
2242	3	25326.txt	Лекции	267	Математика
2243	2	72613.txt	Лекции	1101	История
2244	1	74117.txt	Лекции	1377	Математика
2245	5	2005_06_01_auzan_.txt	Лекции	13871	Политология
2246	9	2007_04_11_uvarov_.txt	Лекции	8809	Культура
2247	3	2013_08_23_kuznecov_.txt	Лекции	12157	Футурология
2248	2	59636.txt	Лекции	293	Космос
2249	7	company_pult_blog_281704.txt	Блоги	1715	Физика
2250	3	24279.txt	Лекции	290	Культура
2251	3	10083.txt	Лекции	1152	Физика
2252	3	company_misis_blog_263124.txt	Блоги	1470	Физика
2253	1	73465.txt	Лекции	1111	Математика
2254	5	50659.txt	Лекции	1301	Культура
2255	1	11840.txt	Лекции	1297	История
2256	1	6558.txt	Лекции	1124	Биология
2257	2	company_audiomania_blog_294179.txt	Блоги	1118	Физиология человека
2258	2	78628.txt	Лекции	341	Физиология человека
2259	2	company_dauria_blog_252566.txt	Блоги	1273	Космос
2260	5	company_pult_blog_283270.txt	Блоги	1641	Технологии
2261	1	43850.txt	Лекции	1307	Культура
2262	1	65776.txt	Лекции	1172	Химия
2263	1	80040.txt	Лекции	1162	Культура
2264	2	35815.txt	Лекции	2948	Биология
2265	2	73144.txt	Лекции	1813	Культура
2266	1	company_medgadgets_blog_252888.txt	Блоги	467	Биология
2267	1	company_lakhtacenter_blog_283360.txt	Блоги	1005	Общее
2268	5	2016_10_01_vlasov_lec4_.txt	Лекции	10322	Физиология человека
2269	4	nplus1.ru-blog-2017-07-20-jean-victor-poncelet.txt	Блоги	1494	Общее
2270	5	2013_03_07_kuzmin_.txt	Лекции	10257	Технологии
2272	1	48270.txt	Лекции	749	Физика
2273	11	46182.txt	Лекции	5860	Экономика
2274	1	63037.txt	Лекции	1190	Биология
2275	2	65839.txt	Лекции	2568	Социология
2276	2	68874.txt	Лекции	1563	Культура
2277	2	nplus1.ru-blog-2015-06-22-phd-comics.txt	Блоги	126	Общее
2278	5	26525.txt	Лекции	3418	Культура
2279	1	18408.txt	Лекции	216	Физика
2280	1	nplus1.ru-blog-2017-05-19-ULO-in-LHC.txt	Блоги	453	Физика
2281	1	65253.txt	Лекции	1356	История
2282	1	48305.txt	Лекции	867	Философия
2283	1	75991.txt	Лекции	1767	Космос
2284	1	2013_03_26_anons_feigelman_.txt	Лекции	205	Физика
2285	8	company_piter_blog_292247.txt	Блоги	4297	Космос
2286	1	60769.txt	Лекции	1605	Философия
2287	4	55861.txt	Лекции	2157	Культура
2288	1	82218.txt	Лекции	920	Культура
2289	4	73744.txt	Лекции	1300	Биология
2290	1	27782.txt	Лекции	1111	Физика
2291	2	7342.txt	Лекции	1787	Космос
2292	8	23700.txt	Лекции	3381	Физика
2293	8	company_madrobots_blog_291963.txt	Блоги	934	Технологии
2294	1	2008_02_07_vyshnevsky_.txt	Лекции	9499	Социология
2295	2	48994.txt	Лекции	1701	Культура
2296	5	company_shkolnaya_karta_blog_251126.txt	Блоги	653	Футурология
2297	4	26503.txt	Лекции	1414	Математика
2298	1	56297.txt	Лекции	1338	Биология
2300	1	3605.txt	Лекции	33	Экономика
2301	1	71743.txt	Лекции	816	Культура
2302	1	68771.txt	Лекции	1506	Космос
2303	1	company_ua-hosting_blog_268102.txt	Блоги	878	Физика
2304	1	company_mailru_blog_267148.txt	Блоги	733	Космос
2305	1	69733.txt	Лекции	1714	Общее
2306	5	2009_04_30_mudrak_.txt	Лекции	6348	Язык
2307	3	2005_02_18_pavl_.txt	Лекции	11064	Политология
2308	1	62649.txt	Лекции	340	Биология
2309	1	8811.txt	Лекции	963	Культура
2310	1	8811.txt	Лекции	5238	Физика
2311	5	company_pult_blog_294415.txt	Блоги	1244	Технологии
2312	6	2006_03_13_archangelsky_.txt	Лекции	13693	Культура
2313	1	24445.txt	Лекции	226	Социология
2314	4	company_pult_blog_291597.txt	Блоги	860	Общее
2315	1	81629.txt	Лекции	1137	Культура
2316	1	29026.txt	Лекции	2904	История
2317	4	company_vertdider_blog_294423.txt	Блоги	366	Биология
2318	2	company_piter_blog_291893.txt	Блоги	1560	Физиология человека
2319	1	nplus1.ru-blog-2017-05-24-saturn-uranus-neptune.txt	Блоги	61	Общее
2320	2	company_mailru_blog_271230.txt	Блоги	886	Общее
2321	3	company_mailru_blog_265476.txt	Блоги	1150	Футурология
2322	1	34903.txt	Лекции	1325	Психология
2323	1	51171.txt	Лекции	1422	Язык
2324	2	10118.txt	Лекции	2081	Социология
2325	3	58546.txt	Лекции	2645	Социология
2326	1	18852.txt	Лекции	1152	Культура
2327	6	20896.txt	Лекции	1381	Физика
2328	1	68166.txt	Лекции	3745	История
2329	1	54742.txt	Лекции	1337	Культура
2330	3	62819.txt	Лекции	1403	Психология
2331	1	48275.txt	Лекции	1793	История
2332	1	78285.txt	Лекции	1503	История
2333	5	company_mailru_blog_283466.txt	Блоги	7260	Computer Science
2334	2	27942.txt	Лекции	302	Экономика
2335	5	2010_05_19_bioinformatika_.txt	Лекции	9650	Computer Science
2336	3	company_lakhtacenter_blog_290795.txt	Блоги	900	Культура
2337	1	company_madrobots_blog_291805.txt	Блоги	621	Биология
2338	1	34945.txt	Лекции	3501	Психология
2339	5	79565.txt	Лекции	1409	Культура
2340	1	company_vertdider_blog_249456.txt	Блоги	93	Computer Science
2341	1	47826.txt	Лекции	1501	Физика
2342	1	75095.txt	Лекции	1745	Физиология человека
2343	2	nplus1.ru-blog-2017-01-11-So-strange-obsession.txt	Блоги	767	Биология
2344	1	56852.txt	Лекции	2152	Физика
2345	5	2005_12_26_saltykov_.txt	Лекции	12714	Социология
2346	2	company_asus_blog_286928.txt	Блоги	1257	Computer Science
2347	5	66869.txt	Лекции	1386	Культура
2348	3	52241.txt	Лекции	1321	Язык
2349	6	48806.txt	Лекции	1428	История
2350	1	29027.txt	Лекции	1054	Общее
2351	3	4276.txt	Лекции	2485	Общее
2352	3	company_icover_blog_272810.txt	Блоги	864	Технологии
2353	3	71194.txt	Блоги	1374	Технологии
2354	3	71194.txt	Лекции	1466	История
2355	1	22815.txt	Лекции	2092	Общее
2356	1	nplus1.ru-blog-2016-06-14-burakan.txt	Блоги	618	Космос
2357	2	company_balrobotov_blog_268452.txt	Блоги	1735	Технологии
2358	19	41342.txt	Лекции	3094	Философия
2359	5	2005_05_17_kasparov_.txt	Лекции	10398	Социология
2360	1	50791.txt	Лекции	5739	Экономика
